Code,Code2,RegisteredParents,City,KidsCount,Status,Activity,ActivityCategory,Year,School,IsKinderGarden,Class,SensitivityOrLimitation,RegistrationFee,KidNumberToRegister,Price,Monthly,OneTime
121237,45411,2,3,1,1,1,1,1,1,0,2,0,0,0,990,0,0
121238,53108,2,517,2,1,1,1,1,14,0,1,0,120,0,1095,0,3440
121238,53109,2,517,2,1,7,2,1,14,0,1,0,0,0,1350,0,0
121238,53110,2,517,2,1,13,2,1,14,0,1,0,0,0,2090,0,1350
121238,55876,2,517,2,1,1,1,2,14,0,2,0,120 ﾤ,0,1150,0,0
121238,56499,2,517,2,1,1,1,2,32,1,12,0,150 ﾤ,1,1140,0,0
121239,44328,2,3,2,1,1,1,1,8,0,3,1,0,0,748,0,0
121239,47497,2,3,2,1,1,1,1,8,0,10,1,0,1,673.2,0,1900
121239,47498,2,3,2,1,10,2,1,8,1,10,1,0,0,1900,0,0
121239,60688,2,3,2,1,41,2,2,8,0,1,1,0,0,750,0,1275
121239,60689,2,3,2,1,41,2,2,8,0,4,1,0,1,750,0,0
121239,62862,2,3,2,1,7,2,2,8,0,1,1,0,0,1275,0,0
121240,50786,2,3,1,1,4,2,1,10,0,2,1,0,0,480,0,1200
121240,50787,2,3,1,1,7,2,1,10,0,2,1,0,0,1200,0,0
121241,55697,2,282,1,1,1,1,2,11,1,15,0,0,0,1018,0,0
121241,60229,2,282,1,1,1,1,3,11,1,8,0,0,0,995,0,0
121242,47715,2,545,1,1,1,1,2,38,0,1,0,350,0,1292,0,0
121243,54081,2,433,1,1,1,1,2,52,0,1,0,150,0,1100,0,0
121243,63288,2,433,1,1,7,2,2,52,0,1,0,0,0,1275,1100,0
121244,53458,2,282,1,1,10,2,1,33,1,10,0,0,0,1621,0,0
121245,50614,2,113,1,1,1,1,1,27,0,2,0,150,0,1100,0,0
121246,56881,2,517,1,1,1,1,2,23,0,2,0,150 ﾤ,0,1035,0,0
121247,52302,2,517,1,1,1,1,1,23,0,1,0,150,0,1020,0,1350
121247,52303,2,517,1,1,7,2,1,23,0,1,0,0,0,1350,0,0
121249,53909,2,517,1,1,7,2,1,17,0,1,0,0,0,450,0,0
121250,44134,2,517,3,1,6,2,1,48,0,5,0,0,0,1900,0,0
121250,48238,2,517,3,1,7,2,1,14,0,1,0,0,0,450,0,0
121250,48239,2,517,3,1,8,2,1,14,0,1,0,0,0,650,0,450
121250,48240,2,517,3,1,7,2,1,14,0,1,0,0,1,450,0,0
121250,59803,2,517,3,1,38,2,2,14,0,2,0,0,0,450,0,0
121250,60854,2,517,3,1,8,2,2,14,0,2,0,0,0,650,0,450
121251,47128,2,113,1,1,1,1,1,18,0,1,0,150,0,1100,0,0
121252,54257,2,517,1,1,1,1,1,14,0,10,0,120,0,892,0,0
121254,48708,2,517,3,1,1,1,1,32,1,10,0,150,0,1170,0,1550
121254,48709,2,517,3,1,10,2,1,32,1,10,0,0,0,1550,0,0
121254,60038,2,517,3,1,1,1,2,32,1,12,0,150 ﾤ,0,1200,0,0
121255,53171,2,4,1,1,1,1,2,19,0,1,0,150,0,1070,0,0
121256,51031,2,3,1,1,7,2,1,6,0,2,0,0,0,450,0,0
121257,49906,2,3,1,1,9,2,1,49,0,4,0,0,0,2730,0,0
121258,54508,2,4,1,1,1,1,2,45,0,1,1,150,0,1070,0,0
121258,63117,2,4,1,1,1,1,3,45,0,2,1,150 ﾤ,0,1080,0,0
121259,55643,2,282,1,1,1,1,1,11,1,12,0,0,0,998,0,1948
121259,55644,2,282,1,1,1,1,2,11,1,12,0,0,0,1018,0,0
121259,55645,2,282,1,1,10,2,1,11,1,12,0,0,0,1948,0,0
121260,43870,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
121261,46161,2,517,1,1,1,1,1,21,0,2,0,150,0,1120,0,0
121262,45891,2,282,1,1,7,2,1,34,0,2,0,0,0,450,0,0
121263,52749,2,472,2,1,1,1,1,37,0,1,0,0,0,1075,0,1300
121263,52750,2,472,2,1,1,1,2,37,0,2,0,0,0,1085,0,0
121263,52751,2,472,2,1,7,2,1,37,0,1,0,0,0,1300,0,0
121263,58915,2,472,2,1,30,3,2,37,0,2,0,35 ﾤ,0,210,1085,0
121263,58916,2,472,2,1,19,3,2,37,0,2,0,35 ﾤ,0,195,1085,0
121263,63581,2,472,2,1,1,1,3,37,0,3,0,0,0,1085,0,0
121263,63582,2,472,2,1,1,1,3,37,0,1,0,0,1,976,0,0
121264,47499,2,341,1,1,1,1,2,13,0,2,0,0,0,775,0,0
121264,47500,2,341,1,1,14,2,1,13,0,1,0,0,0,788,0,0
121265,47227,2,472,1,1,7,2,1,37,0,1,1,0,0,450,0,0
121265,58934,2,472,1,1,2,2,2,37,0,2,1,0,0,260,0,0
121265,60948,2,472,1,1,8,2,2,37,0,3,0,0,0,190,0,260
121266,46934,2,282,1,1,7,2,1,34,0,1,0,0,0,450,0,0
121267,54982,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
121267,57217,2,517,1,1,1,1,2,32,1,8,0,150 ﾤ,0,1200,0,0
121268,44947,2,472,1,1,7,2,1,37,0,2,0,0,0,450,0,0
121269,53532,2,517,1,1,1,1,1,14,0,10,0,120,0,892,0,2965
121269,53533,2,517,1,1,12,2,1,14,1,10,0,0,0,2965,0,0
121269,57097,2,517,1,1,1,1,2,14,0,1,0,120 ﾤ,0,1150,0,0
121270,48474,2,517,3,1,12,2,1,32,1,10,0,0,1,3429.5,0,0
121270,48475,2,517,3,1,12,2,1,32,1,10,0,0,0,3610,0,0
121270,50962,2,517,3,1,6,2,1,48,0,3,0,0,0,1900,0,0
121271,54455,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
121272,50765,2,517,2,1,1,1,1,23,0,1,0,150,0,1150,0,450
121272,50766,2,517,2,1,7,2,1,23,0,1,0,0,0,450,0,0
121272,56918,2,517,2,1,1,1,2,23,0,2,0,150 ﾤ,0,1170,0,0
121272,56919,2,517,2,1,1,1,2,23,0,1,0,150 ﾤ,1,1053,0,0
121273,54157,2,4,1,1,1,1,2,19,0,1,0,150,0,1070,0,0
121274,53011,2,517,2,0,1,1,1,32,0,1,0,150,1,783,0,0
121274,53012,2,517,2,1,1,1,1,21,0,1,0,150,0,890,0,0
121274,55393,2,517,2,1,1,1,1,32,0,12,0,0,0,1170,0,0
121274,58196,2,517,2,1,1,1,2,32,1,8,0,150 ﾤ,0,1200,0,0
121275,51524,2,363,1,1,7,2,1,53,0,2,1,0,0,450,0,0
121276,51535,2,3,1,1,1,1,1,1,0,1,0,0,0,990,0,1300
121276,51536,2,3,1,1,7,2,1,1,0,1,0,0,0,1300,0,0
121276,57329,2,3,1,0,1,1,2,1,0,2,0,0,0,1100,0,0
121277,54512,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
121277,54513,2,517,1,1,1,1,2,32,1,10,0,150,0,1200,0,0
121278,51509,2,282,1,1,7,2,1,33,0,2,0,0,0,450,0,0
121279,44206,2,472,1,1,6,2,1,49,0,3,0,0,0,1950,0,0
121279,62983,2,472,1,0,6,2,2,49,0,4,0,0,0,1990,0,0
121280,48674,2,409,2,1,1,1,2,54,0,1,0,0,0,690,0,0
121280,51304,2,409,2,1,1,1,2,54,0,3,0,0,1,621,0,0
121281,44342,2,3,1,1,9,2,1,49,0,3,0,0,0,2730,0,0
121282,46403,2,4,1,1,1,1,1,45,0,1,0,150,0,1050,0,0
121283,50756,2,517,1,1,4,2,1,21,0,1,0,0,0,750,0,0
121284,48588,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
121285,47542,2,409,1,1,1,1,2,54,0,2,0,0,0,1150,0,0
121286,43979,2,113,1,1,1,1,1,27,0,1,0,150,0,1100,0,0
121286,43980,2,113,1,1,1,1,2,27,0,2,0,150,0,1120,0,0
121287,47076,2,243,1,1,1,1,1,38,0,1,0,0,0,1270,0,0
121287,57618,2,243,1,1,1,1,2,38,0,2,0,100 ﾤ,0,1160,0,0
121288,52027,2,113,1,1,1,1,1,18,0,2,0,150,0,1100,0,0
121288,52028,2,113,1,1,1,1,2,18,0,3,0,150,0,1120,0,0
121290,50162,2,545,1,1,1,1,2,42,0,1,0,350,0,1292,0,0
121290,61452,2,545,1,1,1,1,3,42,0,2,0,0,0,1160,0,0
121291,49339,2,517,1,0,1,1,1,32,1,12,0,150,0,1170,0,0
121292,47310,2,349,2,1,1,1,1,20,0,1,0,150,0,1020,0,0
121292,47311,2,349,2,1,1,1,2,20,0,2,0,150,0,1036,0,0
121292,54191,2,349,2,1,1,1,2,20,0,1,0,150,1,932.4,0,0
121293,50788,2,517,1,1,7,2,1,17,0,2,0,0,0,450,0,0
121294,49226,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
121295,45666,2,190,1,1,1,1,1,15,0,3,0,150,0,1250,0,0
121296,51267,2,517,1,1,1,1,1,26,0,3,0,150,0,920,0,0
121297,47284,2,472,1,1,1,1,1,37,0,1,0,0,0,875,0,1300
121297,47285,2,472,1,1,7,2,1,37,0,1,0,0,2,1300,0,0
121297,58975,2,472,1,1,31,3,2,37,0,2,0,35 ﾤ,0,133,0,190
121297,58976,2,472,1,1,19,3,2,37,0,2,0,35 ﾤ,0,195,0,190
121297,61311,2,472,1,1,8,2,2,37,0,2,0,0,0,190,0,0
121298,44504,2,113,1,1,1,1,1,18,0,3,1,150,0,1100,0,0
121299,54474,2,282,1,1,1,1,1,33,0,10,0,0,0,998,0,1948
121299,54475,2,282,1,1,1,1,2,33,1,1,0,0,0,1018,0,0
121299,54476,2,282,1,1,10,2,1,11,1,10,0,0,0,1948,0,0
121300,50819,2,517,1,1,1,1,1,22,0,2,0,150,0,1030,0,1325
121300,50820,2,517,1,1,7,2,1,22,0,2,0,0,0,1325,0,0
121301,48033,2,517,1,1,1,1,1,22,0,1,0,150,0,1030,0,1325
121301,48034,2,517,1,1,7,2,1,22,0,1,0,0,0,1325,0,0
121302,47415,1,472,1,1,1,1,1,37,0,1,0,0,0,1075,0,1300
121302,47416,1,472,1,1,7,2,1,37,0,1,0,0,0,1300,0,0
121302,56319,1,472,1,1,1,1,2,37,0,2,0,0,0,1085,0,0
121302,58700,1,472,1,1,22,3,2,37,0,2,0,35 ﾤ,0,175,1085,0
121302,59264,1,472,1,1,25,3,2,37,0,2,0,35 ﾤ,1,189,1085,0
121302,61438,1,472,1,1,1,1,3,37,0,3,0,0,0,1085,0,0
121303,51943,2,363,1,1,1,1,1,12,1,8,0,0,0,995,0,0
121304,50257,2,363,2,1,7,2,1,53,1,1,0,0,0,450,0,0
121304,54883,2,363,2,1,1,1,1,12,0,12,0,0,0,895.5,0,2076
121304,54884,2,363,2,1,1,1,2,12,1,10,0,0,0,1015,0,0
121304,54885,2,363,2,1,10,2,1,12,1,8,0,0,0,2076,0,0
121305,46531,2,243,1,1,1,1,1,42,0,2,0,0,0,1270,0,1300
121305,46532,2,243,1,1,1,1,2,42,0,3,0,350,0,1292,0,0
121305,46533,2,243,1,1,7,2,1,42,0,2,0,0,0,1300,0,0
121306,45948,2,3,1,1,7,2,1,9,0,2,0,0,0,450,0,0
121306,58001,2,3,1,1,1,1,2,9,0,3,0,0,0,1100,0,0
121307,51663,2,3,1,1,1,1,1,10,0,2,0,0,0,849,0,1200
121307,51664,2,3,1,1,7,2,1,10,0,2,0,0,0,1200,0,0
121308,53785,2,282,1,1,4,2,1,33,0,10,0,0,0,780,0,1948
121308,53786,2,282,1,1,10,2,1,11,1,10,0,0,0,1948,0,0
121309,44643,2,349,2,1,1,1,1,20,0,3,0,150,0,1020,0,0
121309,53027,2,349,2,1,1,1,1,20,0,1,0,150,1,918,0,0
121309,63574,2,349,2,0,1,1,2,20,0,2,0,150 ﾤ,0,1036,0,0
121310,52403,2,3,1,1,1,1,1,44,0,2,0,0,0,748,0,0
121311,51573,2,3,1,1,7,2,1,25,0,1,0,0,0,450,0,0
121312,51314,2,472,2,1,1,1,1,37,0,3,0,0,0,1075,0,0
121312,59404,2,472,2,1,1,1,2,37,0,4,0,0,0,195,175,0
121312,59880,2,472,2,1,3,2,2,37,0,1,0,0,0,300,0,0
121312,60954,2,472,2,1,22,3,2,37,0,4,0,35 ﾤ,0,175,0,0
121313,44901,2,3,1,1,1,1,1,9,0,2,0,0,0,990,0,1300
121313,44902,2,3,1,1,7,2,1,9,0,2,0,0,0,1300,0,0
121314,47200,2,3,1,1,1,1,1,6,0,1,0,0,0,1000,0,450
121314,47201,2,3,1,1,7,2,1,6,0,1,0,0,0,450,0,0
121315,50025,2,3,1,1,1,1,1,9,0,1,0,0,0,1000,0,0
121315,56128,2,3,1,1,1,1,2,9,0,2,1,0,0,825,0,0
121317,55034,2,363,1,1,1,1,1,12,1,8,0,0,0,995,0,1647
121317,55035,2,363,1,1,1,1,1,12,1,8,0,0,0,995,0,1647
121317,55036,2,363,1,1,10,2,1,12,1,10,0,0,0,1647,0,0
121318,48738,2,4,1,1,1,1,2,19,0,1,0,150,0,1070,0,0
121319,53384,2,4,1,1,1,1,2,45,0,1,0,150,0,1070,0,0
121320,50886,2,3,1,1,1,1,2,10,0,3,0,0,0,1100,0,0
121321,48421,2,243,1,1,1,1,2,38,0,1,0,350,0,1292,0,0
121322,44897,2,3,2,1,7,2,1,9,0,2,0,0,0,450,0,0
121322,58178,2,3,2,1,1,1,2,9,0,1,0,0,0,1100,0,0
121323,53878,2,3,1,1,1,1,2,6,0,1,0,0,0,1100,0,0
121323,61439,2,3,1,1,1,1,3,6,0,2,0,0,0,1100,0,0
121324,46118,2,3,1,1,1,1,1,10,0,1,0,0,0,990,0,3090
121324,46119,2,3,1,1,7,2,1,10,0,1,0,0,1,1200,0,0
121324,46120,2,3,1,1,13,2,1,10,0,1,0,0,1,1890,0,1200
121325,48683,2,433,1,1,1,1,2,52,0,2,0,150,0,1100,0,0
121326,52514,2,282,1,1,7,2,1,47,0,1,1,0,0,450,0,0
121327,45787,2,363,2,1,7,2,1,53,0,2,0,0,0,450,0,0
121327,54388,2,363,2,1,4,2,1,12,1,8,0,0,0,880,0,1747
121327,54389,2,363,2,1,10,2,1,12,1,8,0,0,0,1747,0,0
121328,51162,2,517,1,1,1,1,1,21,0,2,0,150,0,890,0,0
121329,55432,2,517,1,1,1,1,1,32,1,12,0,150,1,1053,0,0
121330,54385,2,517,1,1,1,1,2,32,1,10,0,150,0,1200,0,0
121331,51837,2,517,1,1,1,1,1,32,1,10,0,150,0,1170,0,0
121331,60725,2,517,1,1,4,2,2,23,0,1,0,0,0,500,0,0
121332,51688,2,341,1,1,1,1,1,13,0,2,0,0,0,727,0,0
121333,47358,2,3,1,1,7,2,1,10,0,1,0,0,0,450,0,0
121333,47359,2,3,1,1,13,2,1,10,0,1,0,0,0,1650,0,450
121334,55431,2,517,2,1,1,1,1,32,1,12,0,150,0,1170,0,0
121334,55434,2,517,2,1,1,1,1,32,1,12,0,150,0,1170,0,0
121335,43920,2,24,1,1,1,1,2,13,0,8,0,0,1,654.3,0,0
121335,43921,2,24,1,1,1,1,2,42,0,1,0,350,0,1069,0,0
121335,43922,2,24,1,1,1,1,2,32,1,2,0,150,0,1020,0,0
121335,43923,2,24,1,1,6,2,1,48,0,3,0,0,0,1900,0,0
121335,43924,2,24,1,1,6,2,1,49,0,3,0,0,0,1850,0,0
121335,43925,2,24,1,1,7,2,1,1,0,1,0,0,0,1300,0,0
121335,43926,2,24,1,1,7,2,1,28,0,1,0,0,0,450,0,0
121335,43927,2,24,1,1,7,2,1,42,0,1,1,0,0,450,0,0
121335,43928,2,24,1,1,7,2,1,28,0,3,0,0,0,1350,0,0
121335,43929,2,24,1,1,7,2,1,26,0,3,1,0,0,1427,0,0
121335,43930,2,24,1,1,7,2,1,8,0,1,0,0,0,450,0,0
121335,43931,2,24,1,1,7,2,1,6,0,2,0,0,0,450,0,0
121335,43932,2,24,1,0,9,2,1,48,0,1,0,0,0,1300,0,0
121335,43933,2,24,1,1,9,2,1,48,0,3,0,0,0,2800,0,0
121335,43934,2,24,1,1,10,2,1,11,1,10,0,0,0,2048,0,0
121336,48775,2,409,2,1,1,1,2,54,0,1,0,0,1,1035,0,0
121336,49883,2,409,2,1,1,1,2,54,0,2,0,0,0,1150,0,0
121337,47598,2,517,1,1,1,1,1,21,0,1,0,150,0,1120,0,0
121340,46521,2,3,2,1,1,1,1,6,0,2,0,0,0,990,0,1200
121340,46522,2,3,2,1,1,1,2,6,0,3,0,0,0,1100,0,0
121340,46523,2,3,2,0,7,2,1,6,0,2,0,0,0,1300,0,0
121340,46524,2,3,2,1,7,2,1,6,0,2,0,0,0,1200,0,0
121340,48693,2,3,2,1,1,1,2,6,0,1,0,0,1,990,0,0
121340,48695,2,3,2,1,11,2,1,6,0,10,0,0,0,1050,0,0
121340,62004,2,3,2,1,7,2,2,6,0,1,0,0,0,1275,990,0
121340,62005,2,3,2,1,1,1,3,6,0,2,0,0,0,1100,0,0
121340,62792,2,3,2,1,13,2,2,6,0,1,0,0,0,2100,990,1275
121341,52780,2,517,1,1,1,1,1,14,0,1,0,120,0,1095,0,1050
121341,52781,2,517,1,1,4,2,1,14,0,1,0,0,0,600,0,0
121341,52782,2,517,1,1,7,2,1,14,0,1,0,0,0,450,0,600
121341,52783,2,517,1,1,13,2,1,14,0,1,0,0,0,1580,1095,1050
121341,57240,2,517,1,1,1,1,2,14,0,2,0,120 ﾤ,0,920,0,0
121342,50950,2,341,1,1,1,1,1,13,0,3,0,0,0,727,0,0
121343,50179,2,517,1,1,6,2,1,48,0,4,0,0,0,1900,0,0
121344,44461,2,113,1,1,1,1,1,18,0,3,0,150,0,1100,0,0
121345,50276,2,517,1,1,1,1,1,32,0,10,0,150,0,1170,0,0
121346,52943,2,282,1,1,7,2,1,33,0,1,0,0,0,450,0,0
121347,44534,2,282,1,1,7,2,1,34,0,3,0,0,0,450,0,0
121347,44535,2,282,1,0,15,2,1,34,0,3,0,0,0,1250,0,0
121347,44536,2,282,1,1,15,2,1,34,0,3,0,0,0,1250,0,0
121348,53740,2,363,1,1,1,1,1,12,1,10,0,0,0,995,0,1647
121348,53741,2,363,1,0,1,1,2,0,0,1,0,0,0,1015,0,0
121348,53742,2,363,1,1,10,2,1,12,1,10,0,0,0,1647,0,0
121349,46713,2,517,1,0,1,1,1,26,0,2,0,150,0,0,0,0
121350,44724,2,282,1,1,7,2,1,33,0,2,0,0,0,450,0,0
121351,53419,2,243,1,1,1,1,2,38,0,1,0,350,0,1292,0,0
121352,51469,2,3,1,1,1,1,1,10,0,3,0,0,0,990,0,1650
121352,51470,2,3,1,1,13,2,1,10,0,3,0,0,0,1650,0,0
121353,48807,2,517,1,1,1,1,1,32,1,8,0,150,0,870,0,0
121353,48808,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,900,0,0
121354,47466,2,352,2,0,0,2,1,15,0,1,0,0,0,0,0,0
121354,47467,2,352,2,1,1,1,1,15,0,1,0,150,0,1250,0,0
121354,61225,2,352,2,1,4,2,2,15,0,2,0,0,0,400,0,0
121354,61226,2,352,2,1,4,2,2,15,0,1,0,0,1,400,0,0
121355,48156,2,3,1,1,7,2,1,6,0,1,0,0,0,450,0,0
121355,62552,2,3,1,1,7,2,2,6,0,2,0,0,0,1275,0,0
121356,48053,2,3,1,1,1,1,1,10,0,1,1,0,0,748,0,1235
121356,48054,2,3,1,1,5,2,1,10,0,1,1,0,0,1235,0,0
121356,62975,2,3,1,1,1,1,2,10,0,2,0,0,0,1100,0,1275
121356,62976,2,3,1,1,7,2,2,10,0,2,0,0,0,1275,0,0
121357,46644,2,3,2,1,1,1,1,6,0,2,0,0,0,990,0,4450
121357,46645,2,3,2,1,1,1,2,6,0,3,0,0,0,1100,0,0
121357,46646,2,3,2,1,7,2,1,6,0,2,0,0,0,1300,0,0
121357,46647,2,3,2,1,11,2,1,6,0,2,0,0,0,1050,0,1300
121357,46648,2,3,2,1,13,2,1,6,0,2,0,0,0,2100,0,2350
121357,48840,2,3,2,1,1,1,2,6,0,1,0,0,1,990,0,0
121357,48841,2,3,2,1,11,2,1,6,0,10,0,0,1,945,0,0
121357,62910,2,3,2,1,7,2,2,6,0,1,0,0,0,1275,990,0
121358,53647,2,517,1,1,1,1,1,32,1,10,0,150,0,1170,0,0
121360,44856,2,517,1,1,1,1,1,22,0,2,1,150,0,822,0,0
121361,46947,2,409,1,1,1,1,2,54,0,2,0,0,0,1150,0,0
121362,53207,2,3,1,1,13,2,1,1,0,10,0,0,0,2100,0,0
121362,61941,2,3,1,1,7,2,2,1,0,1,0,0,0,1275,0,0
121362,61943,2,3,1,1,1,1,3,1,0,2,0,0,0,1100,0,0
121363,44190,2,3,1,1,9,2,1,49,0,4,0,0,0,2730,0,0
121364,44830,2,282,2,1,1,1,1,34,0,2,0,0,0,998,0,1295
121364,44831,2,282,2,1,1,1,2,34,0,3,0,0,0,1018,0,0
121364,44832,2,282,2,1,7,2,1,34,0,2,0,0,0,1295,0,0
121364,48828,2,282,2,1,1,1,2,34,0,1,0,0,1,916.2,0,0
121364,60373,2,282,2,1,1,1,3,34,0,1,0,0,0,995,0,0
121365,54875,2,433,1,1,1,1,2,52,0,10,0,150,0,1100,0,0
121366,50165,2,3,1,1,1,1,2,7,0,1,0,0,0,1100,0,0
121366,58873,2,3,1,1,26,3,2,7,0,1,0,35 ﾤ,0,160,1100,450
121366,63361,2,3,1,1,7,2,2,7,0,1,0,0,0,450,1100,0
121366,63362,2,3,1,1,13,2,2,7,0,1,0,0,0,2100,1260,450
121367,55110,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
121367,55111,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
121368,51003,2,517,1,1,1,1,1,14,0,3,0,120,0,1095,0,2800
121368,51004,2,517,1,1,9,2,1,48,0,3,0,0,0,2800,0,0
121369,44553,2,3,1,1,1,1,1,1,0,3,0,0,0,1000,0,0
121370,51833,2,517,1,1,1,1,1,14,0,2,0,120,0,1095,0,3840
121370,51834,2,517,1,1,7,2,1,14,0,2,0,0,0,1350,0,0
121370,51835,2,517,1,1,17,2,1,14,0,2,0,0,0,2490,0,1350
121370,55833,2,517,1,1,1,1,2,14,0,3,0,120,0,1150,0,0
121371,49500,2,363,1,1,1,1,1,12,0,12,0,0,0,995,0,3076
121371,49501,2,363,1,1,1,1,2,12,1,8,0,0,0,1015,0,0
121371,49502,2,363,1,1,10,2,1,12,1,12,0,0,0,1976,0,0
121371,49503,2,363,1,1,11,2,1,12,1,8,0,0,0,1100,0,1976
121372,44988,2,3,1,1,1,1,1,1,0,2,0,0,0,1000,0,1200
121372,44989,2,3,1,1,7,2,1,1,0,2,0,0,0,1200,0,0
121372,57781,2,3,1,1,1,1,2,1,0,3,0,0,0,1100,0,0
121372,59336,2,3,1,1,28,3,2,1,0,3,0,35 ﾤ,0,190,1100,0
121373,49005,2,517,2,1,1,1,1,32,1,8,0,150,0,1170,0,0
121373,49006,2,517,2,1,1,1,1,32,1,8,0,150,1,1053,0,0
121373,56652,2,517,2,1,1,1,2,14,0,10,0,120 ﾤ,0,1150,0,0
121373,56741,2,517,2,1,1,1,2,14,0,10,0,120 ﾤ,1,1035,0,0
121374,49149,2,517,2,1,1,1,1,17,0,8,0,150,1,1035,0,0
121374,52359,2,517,2,1,1,1,1,17,0,1,0,150,0,890,0,450
121374,52360,2,517,2,1,7,2,1,17,0,1,0,0,0,450,0,0
121375,55530,2,517,1,1,1,1,1,32,0,12,0,0,0,1170,0,0
121375,55531,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
121376,53614,2,409,1,1,1,1,2,55,0,2,0,0,0,1150,0,0
121377,51022,2,517,1,1,7,2,1,17,0,2,0,0,0,450,0,0
121378,54481,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
121378,54482,2,517,1,1,1,1,2,32,1,10,0,150,0,1200,0,0
121380,44903,2,517,1,1,7,2,1,26,0,2,0,0,0,450,0,0
121381,47824,2,363,2,1,7,2,1,53,1,1,0,0,0,450,0,0
121381,55273,2,363,2,1,1,1,1,12,1,12,0,0,0,995,0,1747
121381,55274,2,363,2,1,10,2,1,12,1,12,0,0,0,1747,0,0
121381,57778,2,363,2,1,1,1,2,12,1,8,0,0,0,1015,0,0
121382,49842,2,469,1,1,6,2,1,48,0,4,0,0,0,1900,0,0
121383,51105,2,517,1,1,1,1,1,21,0,2,0,150,0,890,0,0
121384,49312,2,363,1,1,1,1,1,12,1,12,0,0,0,995,0,1647
121384,49313,2,363,1,1,10,2,1,12,1,15,0,0,0,1647,0,0
121384,57909,2,363,1,1,1,1,2,12,1,8,0,0,0,1015,0,0
121385,54893,2,517,1,1,1,1,1,32,1,12,0,150,0,1020,0,0
121385,58215,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,1200,0,0
121386,44556,2,341,1,1,1,1,1,13,0,3,1,0,0,700,0,0
121387,45499,2,3,1,1,1,1,1,9,0,2,0,0,0,990,0,3300
121387,45500,2,3,1,1,1,1,2,9,0,3,0,0,0,1100,0,0
121387,45501,2,3,1,1,7,2,1,9,0,2,0,0,0,1200,0,0
121387,45502,2,3,1,1,13,2,1,9,0,2,0,0,0,2100,0,1200
121388,48256,2,3,1,1,1,1,1,6,0,1,0,0,0,748,0,2650
121388,48257,2,3,1,1,7,2,1,6,0,1,0,0,0,450,0,0
121388,48258,2,3,1,1,13,2,1,6,0,1,0,0,0,2200,0,450
121388,57192,2,3,1,1,1,1,2,6,0,2,0,0,0,1100,0,0
121389,47030,2,363,2,1,1,1,1,12,0,1,0,0,1,895.5,0,450
121389,47031,2,363,2,1,7,2,1,53,0,1,0,0,0,450,0,0
121389,55005,2,363,2,1,1,1,1,12,0,8,0,0,0,995,0,3076
121389,55006,2,363,2,1,1,1,2,12,1,10,0,0,0,1015,0,0
121389,55007,2,363,2,1,10,2,1,12,1,8,0,0,0,1976,0,0
121389,55008,2,363,2,1,11,2,1,12,1,8,0,0,0,1100,0,1976
121390,43860,2,517,1,1,1,1,1,32,1,8,0,150,0,1170,0,0
121390,58667,2,517,1,1,1,1,2,32,1,10,0,150 ﾤ,0,1200,0,0
121391,50911,2,3,1,1,7,2,1,6,0,2,0,0,0,450,0,0
121392,51073,2,3,2,1,1,1,1,1,0,2,0,0,0,990,0,0
121392,51074,2,3,2,1,1,1,2,1,0,3,0,0,0,1100,0,0
121392,59748,2,3,2,1,27,3,2,1,0,10,0,35 ﾤ,0,150,0,0
121393,45432,2,517,1,1,1,1,1,14,0,2,0,120,0,1095,0,450
121393,45433,2,517,1,1,7,2,1,14,0,2,0,0,0,450,0,0
121393,62248,2,517,1,1,6,2,2,48,0,3,0,0,0,2043,0,0
121394,55395,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
121395,51156,2,517,1,1,7,2,1,14,0,2,0,0,0,450,0,0
121395,51157,2,517,1,1,13,2,1,14,0,2,0,0,0,1580,0,450
121396,53216,2,545,1,1,1,1,2,38,0,1,0,350,0,1292,0,0
121397,51738,2,363,2,1,7,2,1,53,0,2,0,0,0,450,0,0
121397,57224,2,363,2,1,1,1,2,12,1,8,0,0,0,1015,0,0
121398,45589,2,3,1,1,1,1,1,9,0,2,0,0,0,748,0,450
121398,45590,2,3,1,1,7,2,1,9,0,2,0,0,0,450,0,0
121399,49215,2,517,2,1,1,1,1,32,1,8,0,150,0,1170,0,0
121399,56622,2,517,2,1,1,1,2,32,1,10,0,150 ﾤ,0,1200,0,0
121400,44843,2,3,1,1,1,1,1,28,0,2,0,200,0,1150,0,0
121401,55347,2,517,1,1,1,1,1,32,1,12,0,150,0,1170,0,0
121401,55348,2,517,1,1,1,1,2,32,1,8,0,150,0,1200,0,0
121402,54065,2,517,1,1,1,1,1,32,1,10,0,150,0,1170,0,0
